00:03:13.970 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration imm_time -> org.hibernate.type.BasicTypeReference@abe121c
00:03:13.970 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration imm_timestamp -> org.hibernate.type.BasicTypeReference@1c68e8da
00:03:13.970 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration imm_calendar -> org.hibernate.type.BasicTypeReference@7037fd57
00:03:13.970 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration imm_calendar_date -> org.hibernate.type.BasicTypeReference@2e2d1ddb
00:03:13.970 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration imm_calendar_time -> org.hibernate.type.BasicTypeReference@5479c4f0
00:03:13.970 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration imm_binary -> org.hibernate.type.BasicTypeReference@f0cd89d
00:03:13.970 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration imm_serializable -> org.hibernate.type.BasicTypeReference@401e416e
00:03:14.012 [INFO ] [restartedMain] [o.h.b.i.BytecodeProviderInitiator] - HHH000021: Bytecode provider name : bytebuddy
00:03:14.079 [INFO ] [restartedMain] [o.s.o.j.p.SpringPersistenceUnitInfo] - No LoadTimeWeaver setup: ignoring JPA class transformer
00:03:14.119 [INFO ] [restartedMain] [org.hibernate.orm.dialect] - HHH035001: Using dialect: org.hibernate.dialect.MySQLDialect, version: 8.0.31
00:03:14.128 [DEBUG] [restartedMain] [o.h.t.d.sql.spi.DdlTypeRegistry] - addDescriptor(12, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@34694774) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@408cc1d5)
00:03:14.128 [DEBUG] [restartedMain] [o.h.t.d.sql.spi.DdlTypeRegistry] - addDescriptor(-9, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@43e57501) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@22a946f8)
